City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Vallenar,CL,2021-10-10 20:00:17,-28.5708,-70.7581,80.47,10,2,9.13
295,Faya,SA,2021-10-10 20:00:25,18.3851,42.4509,65.66,30,32,12.08
296,Nalut,LY,2021-10-10 20:00:26,30.3333,10.85,71.35,50,0,20.98
297,La Ronge,CA,2021-10-10 20:00:26,55.1001,-105.2842,49.91,44,100,5.59
298,Vila Franca Do Campo,PT,2021-10-10 20:00:26,37.7167,-25.4333,70.21,87,100,9.84
299,Kuala Pilah,MY,2021-10-10 20:00:27,2.7389,102.2487,77.95,88,100,3.53
300,Pointe Michel,DM,2021-10-10 20:00:27,15.25,-61.3833,78.12,90,100,13.85
301,Ekibastuz,KZ,2021-10-10 20:00:27,51.6667,75.3667,40.53,88,98,9.1
302,Prenzlau,DE,2021-10-10 20:00:28,53.3167,13.8667,48.27,56,100,7.58
303,Manta,EC,2021-10-10 19:55:53,-0.95,-80.7333,73.18,78,90,10.36
304,Sayyan,YE,2021-10-10 20:00:28,15.1718,44.3244,62.89,37,88,12.75
305,Lacey,US,2021-10-10 19:58:49,47.0343,-122.8232,58.28,66,82,1.01
306,Libenge,CD,2021-10-10 20:00:29,3.65,18.6333,71.94,96,16,3.11
307,Saint Anthony,US,2021-10-10 20:00:29,45.0205,-93.218,72.55,62,75,8.01
308,Peniche,PT,2021-10-10 20:00:29,39.3558,-9.3811,71.62,83,11,2.89
309,Mbandaka,CD,2021-10-10 20:00:30,0.0487,18.2603,71.82,98,78,3.76
310,Cayenne,GF,2021-10-10 20:00:30,4.9333,-52.3333,87.84,76,0,5.01
311,Acarau,BR,2021-10-10 20:00:31,-2.8856,-40.12,81.45,73,7,20.38
312,Zhangjiakou,CN,2021-10-10 20:00:22,40.81,114.8794,41.23,48,0,4.09
313,Menongue,AO,2021-10-10 20:00:31,-14.6585,17.691,76.32,22,45,6.29
314,Isangel,VU,2021-10-10 19:57:37,-19.55,169.2667,71.71,78,4,10.36
315,Dezful,IR,2021-10-10 20:00:32,32.3811,48.4058,80.49,10,0,1.92
316,Salinopolis,BR,2021-10-10 20:00:32,-0.6136,-47.3561,82.99,71,75,13.87
317,Narsaq,GL,2021-10-10 19:58:43,60.9167,-46.05,34.65,47,34,0.31
318,Bethel,US,2021-10-10 20:00:32,41.3712,-73.414,64.69,90,100,1.01
319,La Paz,BO,2021-10-10 20:00:07,-16.5,-68.15,64.11,40,47,6.33
320,Hithadhoo,MV,2021-10-10 20:00:33,-0.6,73.0833,82.9,67,98,12.21
321,Yantal,RU,2021-10-10 20:00:33,56.8471,105.2542,41.85,72,100,15.28
322,Pacifica,US,2021-10-10 20:00:34,37.6138,-122.4869,81.34,68,7,1.01
323,Savannah Bight,HN,2021-10-10 20:00:35,16.45,-85.85,87.01,75,8,2.86
324,Ajdabiya,LY,2021-10-10 20:00:35,30.7554,20.2263,81.61,27,0,8.23
325,Kabinda,CD,2021-10-10 20:00:35,-6.1333,24.4833,71.47,77,100,0.54
326,Nantucket,US,2021-10-10 20:00:36,41.2835,-70.0995,62.96,86,100,22.62
327,Kamiichi,JP,2021-10-10 20:00:36,36.7,137.3667,66.79,69,0,6.93
328,Plouzane,FR,2021-10-10 20:00:36,48.3833,-4.6167,59.09,94,20,6.91
329,Ambilobe,MG,2021-10-10 20:00:37,-13.2,49.05,71.64,67,64,3.78
330,Valdivia,CL,2021-10-10 19:59:08,-39.8142,-73.2459,59.09,64,10,6.71
331,Manakara,MG,2021-10-10 20:00:37,-22.1333,48.0167,69.57,86,67,5.44
332,Mvuma,ZW,2021-10-10 20:00:37,-19.2792,30.5283,54.55,93,100,14.34
333,Boguchany,RU,2021-10-10 20:00:38,58.3814,97.4531,31.08,93,100,5.35
334,Goryachegorsk,RU,2021-10-10 20:00:38,55.4053,88.9154,37.4,98,100,1.88
335,Kumla,SE,2021-10-10 20:00:38,59.1277,15.1434,51.75,71,40,12.66
336,Chiman,PK,2021-10-10 20:00:39,32.5463,73.8138,75.27,54,0,7.63
337,Tateyama,JP,2021-10-10 20:00:39,34.9833,139.8667,71.62,70,62,13.2
338,Calama,CL,2021-10-10 20:00:39,-22.4667,-68.9333,74.53,10,4,18.34
339,Byron Bay,AU,2021-10-10 20:00:40,-28.65,153.6167,68.05,84,27,12.88
340,Richards Bay,ZA,2021-10-10 20:00:40,-28.783,32.0377,62.6,62,74,6.33
341,Maragogi,BR,2021-10-10 20:00:40,-9.0122,-35.2225,78.08,75,32,8.43
342,Fairbanks,US,2021-10-10 19:57:06,64.8378,-147.7164,36.3,95,90,0.0
343,Norman Wells,CA,2021-10-10 20:00:41,65.282,-126.8329,32.04,93,75,10.36
344,Abha,SA,2021-10-10 20:00:41,18.2164,42.5053,65.93,30,14,13.71
345,Payakumbuh,ID,2021-10-10 20:00:41,-0.2202,100.6308,70.54,98,100,4.05
346,Maniitsoq,GL,2021-10-10 19:59:45,65.4167,-52.9,36.54,79,100,11.25
347,San Isidro,PE,2021-10-10 20:00:42,-12.1167,-77.05,64.26,79,55,1.01
348,Praia Da Vitoria,PT,2021-10-10 20:00:42,38.7333,-27.0667,72.75,95,100,16.26
349,Igarka,RU,2021-10-10 20:00:42,67.4667,86.5833,27.09,74,100,12.93
350,Lipovtsy,RU,2021-10-10 20:00:43,44.2014,131.7244,47.5,61,0,12.46
351,Belmopan,BZ,2021-10-10 20:00:43,17.25,-88.7667,86.31,42,37,5.12
352,Ploemeur,FR,2021-10-10 20:00:43,47.7333,-3.4333,59.83,90,0,6.91
353,Huaibei,CN,2021-10-10 20:00:44,33.9744,116.7917,54.61,67,100,7.83
354,Launceston,AU,2021-10-10 20:00:44,-41.45,147.1667,39.15,89,3,6.91
355,Havoysund,NO,2021-10-10 20:00:44,70.9963,24.6622,43.68,88,100,6.55
356,Galle,LK,2021-10-10 20:00:45,6.0367,80.217,79.65,86,79,13.09
357,Marsh Harbour,BS,2021-10-10 20:00:45,26.5412,-77.0636,82.81,61,21,4.32
358,Talara,PE,2021-10-10 20:00:45,-4.5772,-81.2719,68.63,80,20,16.53
359,Grand-Lahou,CI,2021-10-10 20:00:46,5.1367,-5.0242,78.22,88,99,8.05
360,Zhaotong,CN,2021-10-10 20:00:46,27.3167,103.7167,51.21,95,100,4.16
361,Cap Malheureux,MU,2021-10-10 19:58:51,-19.9842,57.6142,72.46,91,97,8.99
362,Dzaoudzi,YT,2021-10-10 20:00:46,-12.7887,45.2699,76.89,83,0,6.91
363,Clarence Town,AU,2021-10-10 20:00:47,-32.5833,151.7833,60.62,96,100,9.04
364,Amga,RU,2021-10-10 20:00:47,60.8953,131.9608,32.16,94,100,5.88
365,Salalah,OM,2021-10-10 20:00:47,17.0151,54.0924,78.96,81,95,1.81
366,Dawei,MM,2021-10-10 20:00:48,14.0833,98.2,76.89,94,100,2.89
367,Nazare,BR,2021-10-10 20:00:49,-13.035,-39.0144,79.52,65,0,7.2
368,Adolfo Lopez Mateos,MX,2021-10-10 20:00:49,28.4667,-107.3,76.93,30,0,24.72
369,Ballarat,AU,2021-10-10 20:00:49,-37.5662,143.8496,38.5,95,56,3.47
370,Foam Lake,CA,2021-10-10 20:00:49,51.65,-103.5343,67.69,19,28,13.0
371,Kiama,AU,2021-10-10 20:00:50,-34.6833,150.8667,51.39,91,100,5.01
372,Nakamura,JP,2021-10-10 20:00:50,32.9833,132.9333,73.08,95,86,2.82
373,Newton,US,2021-10-10 19:58:38,42.337,-71.2092,64.04,80,100,4.0
374,Alicia,PH,2021-10-10 20:00:51,16.7794,121.6973,74.32,97,100,4.61
375,Pahrump,US,2021-10-10 20:00:51,36.2083,-115.9839,76.24,20,0,1.01
376,Methven,NZ,2021-10-10 20:00:51,-43.6333,171.65,50.04,70,100,12.97
377,Mehamn,NO,2021-10-10 20:00:52,71.0357,27.8492,42.98,93,40,9.22
378,Comodoro Rivadavia,AR,2021-10-10 19:57:04,-45.8667,-67.5,71.46,28,0,18.41
379,Accra,GH,2021-10-10 20:00:52,5.556,-0.1969,78.73,82,72,9.66
380,Sydney,AU,2021-10-10 20:00:48,-33.8679,151.2073,53.06,92,75,1.99
381,Klaksvik,FO,2021-10-10 20:00:52,62.2266,-6.589,41.92,72,100,21.45
382,Ambon,ID,2021-10-10 20:00:53,-3.6954,128.1814,77.14,88,20,5.75
383,Port Moresby,PG,2021-10-10 20:00:53,-9.4431,147.1797,74.61,92,100,1.68
384,Kormilovka,RU,2021-10-10 20:00:53,55.0026,74.1028,35.35,78,100,9.08
385,Port Keats,AU,2021-10-10 20:00:54,-14.25,129.55,81.1,77,97,9.26
386,Goderich,CA,2021-10-10 20:00:47,43.7501,-81.7165,68.2,89,100,19.62
387,Aloleng,PH,2021-10-10 20:00:54,16.1307,119.7824,82.99,81,100,22.35
388,Araouane,ML,2021-10-10 20:00:54,18.9048,-3.5265,93.11,8,100,6.6
389,Souillac,MU,2021-10-10 20:00:55,-20.5167,57.5167,71.37,90,94,9.78
390,Da Nang,VN,2021-10-10 19:58:34,16.0678,108.2208,78.85,94,20,1.14
391,Kalagarh,IN,2021-10-10 20:00:55,29.5,78.75,70.48,67,0,3.56
392,Bikin,RU,2021-10-10 20:00:55,46.8161,134.26,45.63,64,99,14.72
393,Esso,RU,2021-10-10 20:00:56,55.9333,158.7,24.26,90,100,3.87
394,Vila,PT,2021-10-10 19:58:10,42.0304,-8.1588,61.34,58,37,5.01
395,Midland,US,2021-10-10 19:58:22,31.9974,-102.0779,92.43,21,1,26.46
396,Dalby,AU,2021-10-10 20:00:56,-27.1833,151.2667,65.98,74,99,3.0
397,Meulaboh,ID,2021-10-10 20:00:57,4.1363,96.1285,76.44,88,100,3.42
398,Galveston,US,2021-10-10 20:00:57,29.3669,-94.9669,89.19,72,75,5.99
399,Kurilsk,RU,2021-10-10 20:00:57,45.2333,147.8833,61.52,92,100,21.27
400,Vieux-Habitants,GP,2021-10-10 20:00:57,16.0589,-61.7659,78.37,87,100,15.95
401,Hualmay,PE,2021-10-10 20:00:58,-11.0964,-77.6139,67.87,77,44,10.31
402,Kayes,ML,2021-10-10 20:00:58,14.0,-11.0,84.02,62,89,6.2
403,Ranong,TH,2021-10-10 20:00:58,9.9658,98.6348,79.66,89,98,14.5
404,Chiredzi,ZW,2021-10-10 20:00:59,-21.05,31.6667,63.59,63,100,10.69
405,Bud,US,2021-10-10 20:00:59,39.447,-86.1758,84.15,64,62,12.88
406,Shahkot,IN,2021-10-10 20:00:59,31.0775,75.3372,77.77,41,0,7.83
407,West Wendover,US,2021-10-10 20:01:00,40.7391,-114.0733,58.01,26,0,1.88
408,Kasongo-Lunda,CD,2021-10-10 20:01:00,-6.4667,16.8167,73.42,89,88,1.23
409,Longmont,US,2021-10-10 20:01:00,40.1672,-105.1019,71.76,29,1,1.01
410,Puerto Penasco,MX,2021-10-10 19:58:38,31.3167,-113.5333,81.91,37,0,7.0
411,Tigzirt,DZ,2021-10-10 20:01:01,36.8886,4.1198,66.85,71,0,8.43
412,Saint Paul,US,2021-10-10 19:59:36,44.9444,-93.0933,74.98,62,40,5.99
413,Cururupu,BR,2021-10-10 20:01:02,-1.8283,-44.8683,83.41,68,38,6.53
414,Dumas,US,2021-10-10 20:01:03,35.8656,-101.9732,53.02,93,75,24.16
415,Taoudenni,ML,2021-10-10 20:01:03,22.6783,-3.9836,94.93,9,59,8.72
416,Rochegda,RU,2021-10-10 20:01:04,62.8,43.25,49.37,89,100,10.09
417,Port Blair,IN,2021-10-10 20:01:04,11.6667,92.75,80.87,84,100,17.2
418,Imbituba,BR,2021-10-10 20:01:05,-28.24,-48.6703,68.83,82,99,11.36
419,Nador,MA,2021-10-10 20:01:05,35.174,-2.9287,70.05,73,0,8.05
420,Ketchikan,US,2021-10-10 20:01:06,55.3422,-131.6461,48.83,79,100,3.83
421,Moindou,NC,2021-10-10 20:01:06,-21.6924,165.677,62.55,65,14,4.9
422,Hambantota,LK,2021-10-10 20:01:06,6.1241,81.1185,79.14,94,0,4.61
423,Miri,MY,2021-10-10 20:01:06,4.4148,114.0089,79.43,86,100,1.68
424,Ilhabela,BR,2021-10-10 20:01:07,-23.7781,-45.3581,68.13,94,100,8.19
425,Lashio,MM,2021-10-10 20:01:07,22.9333,97.75,67.03,99,99,2.19
426,Labuhan,ID,2021-10-10 20:01:08,-6.8844,112.2051,77.76,78,80,8.46
427,Samfya,ZM,2021-10-10 20:01:08,-11.3649,29.5565,80.1,33,56,7.45
428,Qostanay,KZ,2021-10-10 20:01:08,53.1667,63.5833,38.44,79,97,5.28
429,Rapid Valley,US,2021-10-10 20:01:09,44.0625,-103.1463,67.42,35,1,11.01
430,Bairiki,KI,2021-10-10 20:01:09,1.3292,172.9752,80.42,74,9,11.9
431,Gravdal,NO,2021-10-10 20:01:09,68.1214,13.5031,46.29,93,75,2.3
432,Shubarshi,KZ,2021-10-10 20:01:10,48.5872,57.1869,45.3,66,19,6.96
433,Kanniyakumari,IN,2021-10-10 20:01:10,8.0833,77.5667,80.22,84,97,17.67
434,Samarai,PG,2021-10-10 19:58:57,-10.6167,150.6667,78.91,79,99,9.17
435,Haysville,US,2021-10-10 20:01:10,37.5645,-97.3523,75.6,46,90,12.66
436,Jeremie,HT,2021-10-10 20:01:11,18.65,-74.1167,83.77,73,80,4.5
437,Thinadhoo,MV,2021-10-10 20:01:11,0.5333,72.9333,83.21,69,100,14.14
438,Shouguang,CN,2021-10-10 20:01:11,36.88,118.7375,50.61,63,72,7.38
439,Lagoa,PT,2021-10-10 20:01:12,39.05,-27.9833,71.08,86,100,23.24
440,Kaa-Khem,RU,2021-10-10 20:01:12,51.6833,94.7333,34.74,54,34,4.25
441,Saint John,CA,2021-10-10 20:00:47,45.2727,-66.0677,54.43,79,100,7.02
442,Nchelenge,ZM,2021-10-10 20:01:12,-9.3451,28.734,80.35,36,87,5.35
443,Limulunga,ZM,2021-10-10 20:01:13,-15.0969,23.1376,84.4,17,55,6.4
444,Hasaki,JP,2021-10-10 19:56:53,35.7333,140.8333,64.29,71,57,15.41
445,Corinto,GR,2021-10-10 20:01:13,37.9407,22.9573,67.44,87,80,3.4
446,Contamana,PE,2021-10-10 20:01:14,-7.3333,-75.0167,92.59,44,99,2.64
447,Upington,ZA,2021-10-10 20:01:14,-28.4478,21.2561,66.67,6,8,9.1
448,Flin Flon,CA,2021-10-10 20:01:14,54.7682,-101.865,62.62,46,100,7.61
449,Tuatapere,NZ,2021-10-10 19:57:25,-46.1333,167.6833,48.81,96,100,4.25
450,Kayanga,TZ,2021-10-10 20:01:15,-1.5303,31.1511,64.89,68,95,2.77
451,Starkville,US,2021-10-10 20:01:15,33.4504,-88.8184,85.78,60,0,8.79
452,Vao,NC,2021-10-10 20:01:15,-22.6667,167.4833,69.64,63,4,14.92
453,Russell,US,2021-10-10 20:00:48,32.3502,-85.1999,83.05,57,40,5.75
454,Kenora,CA,2021-10-10 20:01:16,49.8167,-94.4337,60.78,94,75,11.5
455,Conde,BR,2021-10-10 20:01:16,-7.2597,-34.9075,78.21,72,53,9.71
456,Eydhafushi,MV,2021-10-10 20:01:16,5.1033,73.0708,82.81,77,91,16.24
457,Polis,CY,2021-10-10 20:01:17,35.0367,32.4264,69.62,70,8,2.3
458,Kupang,ID,2021-10-10 20:01:17,-10.1667,123.5833,75.58,84,91,4.85
459,Ercis,TR,2021-10-10 20:01:17,39.0287,43.3586,52.66,35,0,5.41
460,Fort Nelson,CA,2021-10-10 20:01:18,58.8053,-122.7002,38.88,87,100,8.23
461,Maridi,SS,2021-10-10 20:01:18,4.9158,29.4742,68.13,93,100,3.11
462,Sobolevo,RU,2021-10-10 20:01:18,54.4299,31.8996,39.81,71,100,4.38
463,Dindori,IN,2021-10-10 20:01:19,22.95,81.0833,67.41,69,5,0.56
464,Saldanha,ZA,2021-10-10 20:00:03,-33.0117,17.9442,61.12,60,83,9.53
465,Marsaxlokk,MT,2021-10-10 20:01:19,35.8419,14.5431,69.08,72,20,12.66
466,Yinchuan,CN,2021-10-10 20:01:19,38.4681,106.2731,46.26,44,0,4.14
467,Pampa,US,2021-10-10 20:01:20,35.5362,-100.9599,57.24,82,90,17.27
468,Faanui,PF,2021-10-10 20:01:20,-16.4833,-151.75,78.94,75,24,12.88
469,Lata,PT,2021-10-10 20:01:21,40.1629,-8.3327,68.07,50,16,4.34
470,Noyabrsk,RU,2021-10-10 20:01:21,63.1994,75.4507,27.48,71,32,10.02
471,Berdigestyakh,RU,2021-10-10 20:01:21,62.0989,126.6992,32.13,93,88,11.86
472,Krasnoselkup,RU,2021-10-10 20:01:22,65.7,82.4667,25.66,80,43,11.1
473,Dutlwe,BW,2021-10-10 20:01:22,-23.9833,23.9,70.57,53,0,22.55
474,Batetskiy,RU,2021-10-10 20:01:22,58.6461,30.3027,43.74,73,10,6.93
475,College,US,2021-10-10 19:58:06,64.8569,-147.8028,36.28,95,90,0.0
476,Poum,NC,2021-10-10 20:01:23,-20.2333,164.0167,73.27,66,12,21.23
477,Ouro Fino,BR,2021-10-10 20:01:23,-22.2831,-46.3692,65.28,91,100,5.73
478,Jiangyou,CN,2021-10-10 20:01:23,31.7667,104.7167,57.58,89,100,1.32
479,Takoradi,GH,2021-10-10 20:00:55,4.8845,-1.7554,76.78,90,100,10.63
480,Kinablangan,PH,2021-10-10 20:01:24,7.6947,126.5503,81.05,69,100,3.06
481,Khandyga,RU,2021-10-10 20:01:24,62.6667,135.6,31.12,75,100,5.93
482,Hofn,IS,2021-10-10 20:01:24,64.2539,-15.2082,42.76,77,88,11.68
483,Novoagansk,RU,2021-10-10 20:01:25,61.9449,76.6625,28.29,71,21,8.32
484,Aksehir,TR,2021-10-10 20:01:25,38.3575,31.4164,62.33,39,0,2.24
485,Umm Lajj,SA,2021-10-10 20:01:25,25.0213,37.2685,87.6,53,0,7.11
486,Shimoda,JP,2021-10-10 20:01:26,34.6667,138.95,67.1,81,10,6.44
487,Moerai,PF,2021-10-10 20:01:26,-22.4333,-151.3333,73.8,75,100,11.79
488,Nome,US,2021-10-10 20:01:26,64.5011,-165.4064,33.87,80,75,0.0
489,Riosucio,CO,2021-10-10 20:01:27,5.4216,-75.7032,63.03,90,96,2.62
490,Northam,GB,2021-10-10 20:01:27,51.0333,-4.2167,56.61,81,12,11.03
491,Kimbe,PG,2021-10-10 20:01:27,-5.5502,150.1429,75.69,92,82,2.17
492,Troitskoye,RU,2021-10-10 20:01:14,52.9821,84.6757,43.83,73,100,7.94
493,Gamba,GA,2021-10-10 20:01:28,-2.65,10.0,76.19,83,100,5.23
494,Birnin Kebbi,NG,2021-10-10 20:01:28,12.4539,4.1975,86.07,38,99,7.36
495,Show Low,US,2021-10-10 20:01:12,34.2542,-110.0298,59.31,33,1,8.05
496,Praia,CV,2021-10-10 19:59:10,14.9215,-23.5087,82.94,65,0,16.11
497,Ouango,CF,2021-10-10 20:01:29,4.3133,22.5552,72.91,98,100,1.5
498,Ponta Delgada,PT,2021-10-10 20:01:29,37.7333,-25.6667,70.52,94,75,11.5
499,Mtwara,TZ,2021-10-10 20:01:30,-10.2667,40.1833,75.88,83,19,10.98
500,Mahebourg,MU,2021-10-10 19:56:54,-20.4081,57.7,72.25,100,75,13.8
501,Vigrestad,NO,2021-10-10 20:01:30,58.5667,5.7,53.28,75,25,19.35
502,Florina,GR,2021-10-10 20:01:30,40.782,21.4098,52.92,98,100,5.46
503,Les Cayes,HT,2021-10-10 20:01:31,18.2,-73.75,85.41,64,80,8.23
504,Itoman,JP,2021-10-10 20:01:31,26.1247,127.6694,82.42,83,75,17.27
505,Elbistan,TR,2021-10-10 20:01:31,38.2059,37.1983,61.34,20,0,0.85
506,Moose Factory,CA,2021-10-10 20:01:32,51.2585,-80.6094,66.52,83,100,5.86
507,Ciudad Bolivar,VE,2021-10-10 20:01:32,8.1222,-63.5497,92.23,49,97,4.07
508,San Patricio,US,2021-10-10 20:01:32,28.017,-97.5169,94.05,57,42,20.76
509,Acapulco,MX,2021-10-10 20:00:18,16.8634,-99.8901,85.37,71,29,8.16
510,Mandalgovi,MN,2021-10-10 20:01:33,45.7625,106.2708,35.4,38,0,9.26
511,Trinidad,BO,2021-10-10 20:01:33,-14.8333,-64.9,102.52,26,96,9.71
512,Agboville,CI,2021-10-10 20:01:33,5.928,-4.2132,74.82,97,100,3.29
513,Durango,MX,2021-10-10 20:01:09,24.8333,-104.8333,82.42,25,0,10.51
514,Puerto Carreno,CO,2021-10-10 20:01:34,6.189,-67.4859,87.82,65,100,7.61
515,Lodja,CD,2021-10-10 20:01:34,-3.4833,23.4333,70.72,97,100,1.66
516,Dingle,PH,2021-10-10 20:01:34,10.9995,122.6711,76.57,92,93,9.26
517,Alice Springs,AU,2021-10-10 19:57:16,-23.7,133.8833,53.15,100,90,10.36
518,Eyl,SO,2021-10-10 20:01:35,7.9803,49.8164,78.69,87,75,16.02
519,Beinamar,TD,2021-10-10 20:01:35,8.6698,15.3813,68.41,89,100,8.43
520,Yeniseysk,RU,2021-10-10 20:01:35,58.4497,92.1703,28.2,89,68,6.46
521,Kyren,RU,2021-10-10 19:59:49,51.6828,102.1408,34.84,68,0,3.2
522,Sedro-Woolley,US,2021-10-10 20:01:36,48.5039,-122.2361,57.33,81,54,7.09
523,Ziro,IN,2021-10-10 20:01:36,27.6333,93.8333,54.03,96,9,2.21
524,Mangan,IN,2021-10-10 20:00:19,27.5167,88.5333,70.43,80,16,4.76
525,Kalmunai,LK,2021-10-10 20:01:36,7.4167,81.8167,81.23,77,99,3.51
526,Bayevo,RU,2021-10-10 20:01:37,53.2833,80.7667,43.66,76,100,3.96
527,Mattawa,US,2021-10-10 20:01:37,46.7379,-119.9028,65.01,40,15,8.99
528,Canchungo,GW,2021-10-10 20:01:37,12.0672,-16.0333,80.31,80,46,5.64
529,Kerrobert,CA,2021-10-10 20:01:38,51.9168,-109.1348,57.51,26,100,16.15
530,Yunhe,CN,2021-10-10 20:01:38,34.0833,119.7167,60.69,75,100,11.07
531,Guarapari,BR,2021-10-10 20:00:58,-20.6667,-40.4975,68.61,94,100,9.6
532,Marzuq,YE,2021-10-10 20:01:39,14.4,46.4667,79.72,55,41,2.33
533,Treinta Y Tres,UY,2021-10-10 20:01:39,-33.2333,-54.3833,60.22,84,100,16.46
534,Lasa,IT,2021-10-10 19:57:58,46.6166,10.7002,45.34,80,2,7.74
535,Shingu,JP,2021-10-10 20:01:40,33.7333,135.9833,67.84,90,0,4.59
536,Cuamba,MZ,2021-10-10 20:01:40,-14.8031,36.5372,74.46,64,66,12.55
537,Monster,NL,2021-10-10 20:01:40,52.0258,4.175,58.98,89,75,8.01
538,Naryan-Mar,RU,2021-10-10 20:01:40,67.6713,53.087,31.01,92,100,11.48
539,Pocone,BR,2021-10-10 19:56:49,-16.2567,-56.6228,96.21,31,100,7.83
540,Laguna,US,2021-10-10 19:59:27,38.421,-121.4238,78.87,39,1,1.99
541,Monterey,US,2021-10-10 20:01:41,36.2505,-121.2516,76.26,33,0,3.27
542,Faro,PT,2021-10-10 19:58:57,37.0194,-7.9322,73.18,60,0,6.91
543,Kasangulu,CD,2021-10-10 20:01:41,-4.5911,15.1708,76.84,74,100,2.71
544,Riyadh,SA,2021-10-10 19:57:27,24.6877,46.7219,84.34,16,0,6.6
545,Anadyr,RU,2021-10-10 19:58:45,64.75,177.4833,21.7,92,75,5.99
546,Kaitangata,NZ,2021-10-10 19:59:11,-46.2817,169.8464,50.67,78,100,3.38
547,Kovernino,RU,2021-10-10 20:01:42,57.1253,43.8142,43.79,96,53,4.99
548,Caucaia,BR,2021-10-10 20:01:42,-3.7361,-38.6531,86.07,69,0,11.5
549,Muros,ES,2021-10-10 19:59:58,42.7762,-9.0603,66.09,55,0,13.15
550,Norsup,VU,2021-10-10 20:01:43,-16.0667,167.3833,78.78,81,97,15.1
551,Ngawi,ID,2021-10-10 20:01:43,-7.4038,111.4461,76.8,76,95,5.68
552,Wanning,CN,2021-10-10 20:01:44,18.8003,110.3967,78.87,88,93,3.15
553,Lingao,CN,2021-10-10 20:01:44,19.9103,109.6859,77.9,91,100,13.22
554,Bonthe,SL,2021-10-10 20:01:44,7.5264,-12.505,78.85,83,14,6.51
555,Okhotsk,RU,2021-10-10 20:01:44,59.3833,143.3,22.26,83,15,8.88
556,Camapua,BR,2021-10-10 20:01:45,-19.5314,-54.0439,67.03,94,100,18.5
557,Nola,IT,2021-10-10 20:01:45,40.922,14.5329,55.54,74,95,3.51
558,Senno,RU,2021-10-10 20:01:45,59.5336,33.9167,46.26,76,15,8.01
559,Gold Coast,AU,2021-10-10 19:57:38,-28.0,153.4333,69.01,82,97,3.0
560,Piacabucu,BR,2021-10-10 20:01:46,-10.4056,-36.4344,78.17,74,100,10.13
561,Skjervoy,NO,2021-10-10 20:01:46,70.0311,20.9714,48.79,86,100,1.1
562,Bogotol,RU,2021-10-10 20:01:46,56.2078,89.5342,34.72,99,100,5.28
563,Santa Rita,BR,2021-10-10 20:01:47,-7.1139,-34.9781,79.25,70,62,9.28
564,Tikrit,IQ,2021-10-10 20:01:47,34.6071,43.6782,79.07,15,0,9.42
565,Chabahar,IR,2021-10-10 20:01:47,25.2919,60.643,82.58,65,0,3.44
566,Tortoli,IT,2021-10-10 20:01:48,39.9256,9.6572,57.97,58,0,7.27
567,Razole,IN,2021-10-10 20:01:48,16.4833,81.8333,77.04,89,14,2.59
568,Aden,YE,2021-10-10 20:00:05,12.7794,45.0367,87.55,67,95,2.28
569,Grand-Santi,GF,2021-10-10 20:01:08,4.25,-54.3833,88.47,53,100,2.8
570,Cortez,US,2021-10-10 20:01:49,37.3489,-108.5859,67.42,39,0,22.12
571,Kochi,IN,2021-10-10 20:01:49,9.9399,76.2602,76.98,88,100,3.0
572,Ngunguru,NZ,2021-10-10 20:01:49,-35.6167,174.5,53.17,70,7,6.15
